loan_size,interest_rate,borrower_income,debt_to_income,num_of_accounts,derogatory_marks,total_debt,loan_status
9100.0,7.001,46500,0.3548387096774190,3,0,16500,0
9800.0,7.27,49000,0.3877551020408160,4,0,19000,0
9200.0,7.0360000000000000,46800,0.35897435897435900,3,0,16800,0
9600.0,7.203000000000000,48400,0.3801652892561980,4,0,18400,0
8400.0,6.7140000000000000,43800,0.3150684931506850,3,0,13800,0
7200.0,6.179000000000000,38700,0.2248062015503880,1,0,8700,0
9400.0,7.115,47500,0.3684210526315790,3,0,17500,0
9100.0,7.005,46500,0.3548387096774190,3,0,16500,0
9300.0,7.062,47100,0.3630573248407640,3,0,17100,0
8300.0,6.647,43200,0.3055555555555560,2,0,13200,0
10300.0,7.489,51100,0.4129158512720160,4,1,21100,0
11200.0,7.888,54800,0.4525547445255470,5,1,24800,0
10000.0,7.357,49800,0.3975903614457830,4,0,19800,0
6800.0,6.02,37200,0.1935483870967740,1,0,7200,0
8400.0,6.6980000000000000,43600,0.3119266055045870,3,0,13600,0
8700.0,6.836,44900,0.3318485523385300,3,0,14900,0
8900.0,6.8870000000000000,45400,0.3392070484581500,3,0,15400,0
7800.0,6.425,41100,0.27007299270073000,2,0,11100,0
10600.0,7.648,52600,0.4296577946768060,5,1,22600,0
10300.0,7.519,51400,0.4163424124513620,4,1,21400,0
11900.0,8.165,57400,0.4773519163763070,6,1,27400,0
9700.0,7.2590000000000000,48900,0.38650306748466300,4,0,18900,0
8700.0,6.843,45000,0.3333333333333330,3,0,15000,0
9100.0,6.984,46300,0.35205183585313200,3,0,16300,0
9900.0,7.322,49500,0.3939393939393940,4,0,19500,0
8800.0,6.861000000000000,45200,0.33628318584070800,3,0,15200,0
9100.0,6.975,46200,0.35064935064935100,3,0,16200,0
6900.0,6.05,37500,0.2,1,0,7500,0
9500.0,7.1740000000000000,48100,0.3762993762993760,4,0,18100,0
8700.0,6.807,44600,0.3273542600896860,3,0,14600,0
10200.0,7.4640000000000000,50800,0.4094488188976380,4,1,20800,0
9600.0,7.193,48300,0.37888198757764000,4,0,18300,0
10500.0,7.59,52000,0.4230769230769230,4,1,22000,0
11400.0,7.949,55400,0.4584837545126350,5,1,25400,0
9800.0,7.275,49100,0.3890020366598780,4,0,19100,0
10700.0,7.685,52900,0.43289224952741000,5,1,22900,0
11000.0,7.781000000000000,53800,0.4423791821561340,5,1,23800,0
7900.0,6.496,41700,0.2805755395683450,2,0,11700,0
8000.0,6.507000000000000,41800,0.2822966507177030,2,0,11800,0
10800.0,7.729,53300,0.4371482176360230,5,1,23300,0
8300.0,6.632000000000000,43000,0.3023255813953490,2,0,13000,0
9900.0,7.35,49800,0.3975903614457830,4,0,19800,0
8300.0,6.663000000000000,43300,0.3071593533487300,2,0,13300,0
9700.0,7.229,48600,0.382716049382716,4,0,18600,0
9500.0,7.175,48100,0.3762993762993760,4,0,18100,0
9700.0,7.234,48700,0.3839835728952770,4,0,18700,0
10700.0,7.669,52800,0.4318181818181820,5,1,22800,0
8600.0,6.801,44600,0.3273542600896860,3,0,14600,0
9600.0,7.211,48500,0.38144329896907200,4,0,18500,0
8000.0,6.532,42100,0.2874109263657960,2,0,12100,0
8900.0,6.9080000000000000,45600,0.34210526315789500,3,0,15600,0
8500.0,6.754,44200,0.3212669683257920,3,0,14200,0
10300.0,7.508000000000000,51300,0.4152046783625730,4,1,21300,0
7500.0,6.331,40200,0.2537313432835820,2,0,10200,0
9600.0,7.218,48500,0.38144329896907200,4,0,18500,0
9000.0,6.968,46200,0.35064935064935100,3,0,16200,0
10200.0,7.458000000000000,50800,0.4094488188976380,4,1,20800,0
9600.0,7.213000000000000,48500,0.38144329896907200,4,0,18500,0
10200.0,7.44,50600,0.4071146245059290,4,1,20600,0
8300.0,6.652,43200,0.3055555555555560,2,0,13200,0
10000.0,7.364,49900,0.3987975951903810,4,0,19900,0
8200.0,6.612,42800,0.29906542056074800,2,0,12800,0
10500.0,7.581,51900,0.4219653179190750,4,1,21900,0
9900.0,7.318,49500,0.3939393939393940,4,0,19500,0
9400.0,7.11,47500,0.3684210526315790,3,0,17500,0
10100.0,7.416,50400,0.4047619047619050,4,1,20400,0
9400.0,7.114,47500,0.3684210526315790,3,0,17500,0
9100.0,6.984,46300,0.35205183585313200,3,0,16300,0
9900.0,7.335,49600,0.3951612903225810,4,0,19600,0
10200.0,7.478,51000,0.4117647058823530,4,1,21000,0
9800.0,7.308,49400,0.3927125506072870,4,0,19400,0
9200.0,7.016,46600,0.3562231759656650,3,0,16600,0
10700.0,7.691,53000,0.4339622641509430,5,1,23000,0
8300.0,6.66,43300,0.3071593533487300,2,0,13300,0
9100.0,7.0120000000000000,46600,0.3562231759656650,3,0,16600,0
10400.0,7.541,51600,0.4186046511627910,4,1,21600,0
9400.0,7.126,47700,0.3710691823899370,3,0,17700,0
11600.0,8.054,56400,0.4680851063829790,5,1,26400,0
10500.0,7.607,52200,0.4252873563218390,4,1,22200,0
10000.0,7.3660000000000000,49900,0.3987975951903810,4,0,19900,0
11100.0,7.855,54500,0.44954128440367000,5,1,24500,0
7400.0,6.279,39700,0.2443324937027710,2,0,9700,0
10500.0,7.578000000000000,51900,0.4219653179190750,4,1,21900,0
8500.0,6.734,44000,0.3181818181818180,3,0,14000,0
9400.0,7.101,47400,0.3670886075949370,3,0,17400,0
9200.0,7.031000000000000,46800,0.35897435897435900,3,0,16800,0
11700.0,8.086,56700,0.4708994708994710,6,1,26700,0
8200.0,6.605,42800,0.29906542056074800,2,0,12800,0
10900.0,7.749,53500,0.4392523364485980,5,1,23500,0
9700.0,7.226,48600,0.382716049382716,4,0,18600,0
9200.0,7.014000000000000,46600,0.3562231759656650,3,0,16600,0
7700.0,6.391,40700,0.2628992628992630,2,0,10700,0
9900.0,7.324,49500,0.3939393939393940,4,0,19500,0
11400.0,7.981,55700,0.4614003590664270,5,1,25700,0
8600.0,6.78,44400,0.32432432432432400,3,0,14400,0
10400.0,7.53,51500,0.4174757281553400,4,1,21500,0
9800.0,7.284,49100,0.3890020366598780,4,0,19100,0
9800.0,7.301,49300,0.3914807302231240,4,0,19300,0
9500.0,7.167000000000000,48000,0.375,4,0,18000,0
8200.0,6.629,43000,0.3023255813953490,2,0,13000,0
8100.0,6.581,42500,0.29411764705882400,2,0,12500,0
9100.0,6.992000000000000,46400,0.3534482758620690,3,0,16400,0
8800.0,6.856,45100,0.3348115299334810,3,0,15100,0
11100.0,7.855,54500,0.44954128440367000,5,1,24500,0
8400.0,6.6740000000000000,43400,0.3087557603686640,3,0,13400,0
10200.0,7.478,51000,0.4117647058823530,4,1,21000,0
11400.0,7.982,55700,0.4614003590664270,5,1,25700,0
8800.0,6.876,45300,0.3377483443708610,3,0,15300,0
11300.0,7.921,55100,0.455535390199637,5,1,25100,0
9100.0,6.998000000000000,46500,0.3548387096774190,3,0,16500,0
8900.0,6.892,45500,0.3406593406593410,3,0,15500,0
8900.0,6.91,45600,0.34210526315789500,3,0,15600,0
11500.0,8.0,55900,0.4633273703041150,5,1,25900,0
9000.0,6.933,45800,0.34497816593886500,3,0,15800,0
9400.0,7.1130000000000000,47500,0.3684210526315790,3,0,17500,0
10800.0,7.697,53000,0.4339622641509430,5,1,23000,0
8800.0,6.876,45300,0.3377483443708610,3,0,15300,0
10200.0,7.473,50900,0.4106090373280940,4,1,20900,0
8500.0,6.729,43900,0.31662870159453300,3,0,13900,0
8500.0,6.755,44200,0.3212669683257920,3,0,14200,0
9600.0,7.219000000000000,48500,0.38144329896907200,4,0,18500,0
8600.0,6.788000000000000,44500,0.3258426966292140,3,0,14500,0
8400.0,6.707000000000000,43700,0.3135011441647600,3,0,13700,0
10600.0,7.624,52300,0.4263862332695990,5,1,22300,0
10000.0,7.386,50100,0.4011976047904190,4,1,20100,0
9100.0,7.0,46500,0.3548387096774190,3,0,16500,0
9300.0,7.08,47200,0.3644067796610170,3,0,17200,0
7700.0,6.39,40700,0.2628992628992630,2,0,10700,0
8200.0,6.624,42900,0.3006993006993010,2,0,12900,0
9400.0,7.127000000000000,47700,0.3710691823899370,3,0,17700,0
9400.0,7.123000000000000,47600,0.3697478991596640,3,0,17600,0
9500.0,7.181,48200,0.3775933609958510,4,0,18200,0
9800.0,7.271,49000,0.3877551020408160,4,0,19000,0
9300.0,7.087000000000000,47300,0.3657505285412260,3,0,17300,0
9200.0,7.0520000000000000,47000,0.3617021276595750,3,0,17000,0
8900.0,6.891,45400,0.3392070484581500,3,0,15400,0
9800.0,7.307,49400,0.3927125506072870,4,0,19400,0
8800.0,6.881,45400,0.3392070484581500,3,0,15400,0
9500.0,7.146,47800,0.3723849372384940,4,0,17800,0
11000.0,7.788000000000000,53900,0.4434137291280150,5,1,23900,0
7500.0,6.311,40000,0.25,2,0,10000,0
9000.0,6.946000000000000,46000,0.3478260869565220,3,0,16000,0
9700.0,7.231,48600,0.382716049382716,4,0,18600,0
8900.0,6.915,45700,0.3435448577680530,3,0,15700,0
11000.0,7.801,54000,0.4444444444444440,5,1,24000,0
7900.0,6.486000000000000,41600,0.27884615384615400,2,0,11600,0
10300.0,7.521,51400,0.4163424124513620,4,1,21400,0
9300.0,7.058,47000,0.3617021276595750,3,0,17000,0
9900.0,7.322,49500,0.3939393939393940,4,0,19500,0
7900.0,6.474,41500,0.27710843373494000,2,0,11500,0
9200.0,7.05,46900,0.3603411513859280,3,0,16900,0
9000.0,6.937,45900,0.3464052287581700,3,0,15900,0
8100.0,6.557,42300,0.2907801418439720,2,0,12300,0
12300.0,8.338,59100,0.4923857868020300,6,1,29100,0
8100.0,6.568,42400,0.29245283018867900,2,0,12400,0
9300.0,7.064,47100,0.3630573248407640,3,0,17100,0
8000.0,6.537000000000000,42100,0.2874109263657960,2,0,12100,0
10200.0,7.444,50700,0.40828402366863900,4,1,20700,0
10100.0,7.432,50500,0.405940594059406,4,1,20500,0
9100.0,6.986000000000000,46300,0.35205183585313200,3,0,16300,0
9300.0,7.098,47400,0.3670886075949370,3,0,17400,0
10200.0,7.474,50900,0.4106090373280940,4,1,20900,0
8900.0,6.923000000000000,45700,0.3435448577680530,3,0,15700,0
9600.0,7.187,48200,0.3775933609958510,4,0,18200,0
9300.0,7.094000000000000,47400,0.3670886075949370,3,0,17400,0
9700.0,7.2620000000000000,48900,0.38650306748466300,4,0,18900,0
10900.0,7.761,53600,0.44029850746268700,5,1,23600,0
9000.0,6.933,45800,0.34497816593886500,3,0,15800,0
9500.0,7.155,47900,0.3736951983298540,4,0,17900,0
9100.0,6.975,46200,0.35064935064935100,3,0,16200,0
9600.0,7.212000000000000,48500,0.38144329896907200,4,0,18500,0
9900.0,7.315,49400,0.3927125506072870,4,0,19400,0
9300.0,7.065,47100,0.3630573248407640,3,0,17100,0
7700.0,6.3870000000000000,40700,0.2628992628992630,2,0,10700,0
11500.0,7.993000000000000,55800,0.4623655913978490,5,1,25800,0
8400.0,6.693,43600,0.3119266055045870,3,0,13600,0
9800.0,7.29,49200,0.3902439024390240,4,0,19200,0
8600.0,6.797000000000000,44600,0.3273542600896860,3,0,14600,0
8500.0,6.731,43900,0.31662870159453300,3,0,13900,0
10600.0,7.642,52500,0.42857142857142900,5,1,22500,0
10200.0,7.4510000000000000,50700,0.40828402366863900,4,1,20700,0
8600.0,6.801,44600,0.3273542600896860,3,0,14600,0
8300.0,6.635,43000,0.3023255813953490,2,0,13000,0
8700.0,6.843,45000,0.3333333333333330,3,0,15000,0
8200.0,6.595,42700,0.297423887587822,2,0,12700,0
10000.0,7.386,50100,0.4011976047904190,4,1,20100,0
10300.0,7.506,51200,0.4140625,4,1,21200,0
6800.0,5.996,37000,0.1891891891891890,1,0,7000,0
9500.0,7.141,47800,0.3723849372384940,4,0,17800,0
8200.0,6.594000000000000,42600,0.29577464788732400,2,0,12600,0
9900.0,7.332000000000000,49600,0.3951612903225810,4,0,19600,0
8800.0,6.869,45200,0.33628318584070800,3,0,15200,0
10500.0,7.574,51900,0.4219653179190750,4,1,21900,0
10700.0,7.667000000000000,52700,0.4307400379506640,5,1,22700,0
9700.0,7.244,48800,0.38524590163934400,4,0,18800,0
8900.0,6.901,45500,0.3406593406593410,3,0,15500,0
8500.0,6.719000000000000,43800,0.3150684931506850,3,0,13800,0
9500.0,7.183,48200,0.3775933609958510,4,0,18200,0
8600.0,6.797000000000000,44600,0.3273542600896860,3,0,14600,0
10600.0,7.628000000000000,52400,0.4274809160305340,5,1,22400,0
9900.0,7.324,49500,0.3939393939393940,4,0,19500,0
11700.0,8.101,56800,0.471830985915493,6,1,26800,0
10500.0,7.593,52100,0.4241842610364680,4,1,22100,0
9300.0,7.071000000000000,47100,0.3630573248407640,3,0,17100,0
11500.0,8.031,56200,0.4661921708185050,5,1,26200,0
9700.0,7.23,48600,0.382716049382716,4,0,18600,0
11100.0,7.855,54500,0.44954128440367000,5,1,24500,0
8500.0,6.758000000000000,44200,0.3212669683257920,3,0,14200,0
8900.0,6.912000000000000,45600,0.34210526315789500,3,0,15600,0
9200.0,7.028,46700,0.3576017130620990,3,0,16700,0
11800.0,8.147,57300,0.4764397905759160,6,1,27300,0
10100.0,7.406000000000000,50300,0.40357852882703800,4,1,20300,0
9500.0,7.144,47800,0.3723849372384940,4,0,17800,0
9600.0,7.192,48300,0.37888198757764000,4,0,18300,0
9400.0,7.1160000000000000,47600,0.3697478991596640,3,0,17600,0
10500.0,7.593,52100,0.4241842610364680,4,1,22100,0
9200.0,7.014000000000000,46600,0.3562231759656650,3,0,16600,0
9100.0,7.003000000000000,46500,0.3548387096774190,3,0,16500,0
9600.0,7.2140000000000000,48500,0.38144329896907200,4,0,18500,0
8400.0,6.685,43500,0.3103448275862070,3,0,13500,0
10900.0,7.77,53700,0.441340782122905,5,1,23700,0
10900.0,7.761,53600,0.44029850746268700,5,1,23600,0
9300.0,7.095,47400,0.3670886075949370,3,0,17400,0
9700.0,7.237,48700,0.3839835728952770,4,0,18700,0
8900.0,6.8870000000000000,45400,0.3392070484581500,3,0,15400,0
8400.0,6.681,43500,0.3103448275862070,3,0,13500,0
8800.0,6.844000000000000,45000,0.3333333333333330,3,0,15000,0
7800.0,6.423000000000000,41000,0.2682926829268290,2,0,11000,0
9200.0,7.018,46600,0.3562231759656650,3,0,16600,0
8900.0,6.896,45500,0.3406593406593410,3,0,15500,0
10200.0,7.441,50600,0.4071146245059290,4,1,20600,0
8600.0,6.761,44200,0.3212669683257920,3,0,14200,0
10300.0,7.514000000000000,51300,0.4152046783625730,4,1,21300,0
8400.0,6.715,43800,0.3150684931506850,3,0,13800,0
9700.0,7.226,48600,0.382716049382716,4,0,18600,0
9900.0,7.3420000000000000,49700,0.3963782696177060,4,0,19700,0
8700.0,6.828000000000000,44900,0.3318485523385300,3,0,14900,0
11800.0,8.146,57300,0.4764397905759160,6,1,27300,0
9600.0,7.208000000000000,48400,0.3801652892561980,4,0,18400,0
7600.0,6.35,40400,0.25742574257425700,2,0,10400,0
10600.0,7.638,52500,0.42857142857142900,5,1,22500,0
10900.0,7.75,53500,0.4392523364485980,5,1,23500,0
9900.0,7.328000000000000,49600,0.3951612903225810,4,0,19600,0
9000.0,6.952000000000000,46000,0.3478260869565220,3,0,16000,0
10700.0,7.659,52700,0.4307400379506640,5,1,22700,0
6000.0,5.671,34000,0.1176470588235290,0,0,4000,0
9600.0,7.196000000000000,48300,0.37888198757764000,4,0,18300,0
8000.0,6.541,42200,0.2890995260663510,2,0,12200,0
7000.0,6.084,37900,0.20844327176781,1,0,7900,0
9100.0,6.975,46200,0.35064935064935100,3,0,16200,0
12000.0,8.231,58100,0.4836488812392430,6,1,28100,0
8700.0,6.8390000000000000,45000,0.3333333333333330,3,0,15000,0
8900.0,6.9110000000000000,45600,0.34210526315789500,3,0,15600,0
8700.0,6.8020000000000000,44600,0.3273542600896860,3,0,14600,0
8100.0,6.577000000000000,42500,0.29411764705882400,2,0,12500,0
8500.0,6.739,44000,0.3181818181818180,3,0,14000,0
9800.0,7.281000000000000,49100,0.3890020366598780,4,0,19100,0
10900.0,7.773,53700,0.441340782122905,5,1,23700,0
10400.0,7.547000000000000,51600,0.4186046511627910,4,1,21600,0
6900.0,6.043000000000000,37500,0.2,1,0,7500,0
9600.0,7.207000000000000,48400,0.3801652892561980,4,0,18400,0
8100.0,6.555,42300,0.2907801418439720,2,0,12300,0
10200.0,7.4510000000000000,50700,0.40828402366863900,4,1,20700,0
8400.0,6.697,43600,0.3119266055045870,3,0,13600,0
10100.0,7.423000000000000,50500,0.405940594059406,4,1,20500,0
9600.0,7.189,48200,0.3775933609958510,4,0,18200,0
10600.0,7.614,52200,0.4252873563218390,5,1,22200,0
9400.0,7.124,47600,0.3697478991596640,3,0,17600,0
10100.0,7.409,50300,0.40357852882703800,4,1,20300,0
9600.0,7.209,48400,0.3801652892561980,4,0,18400,0
7600.0,6.359,40400,0.25742574257425700,2,0,10400,0
8700.0,6.814,44700,0.3288590604026850,3,0,14700,0
10200.0,7.45,50700,0.40828402366863900,4,1,20700,0
12500.0,8.453,60100,0.5008319467554080,6,1,30100,0
8000.0,6.546,42200,0.2890995260663510,2,0,12200,0
9600.0,7.188,48200,0.3775933609958510,4,0,18200,0
10600.0,7.631,52400,0.4274809160305340,5,1,22400,0
9400.0,7.1370000000000000,47800,0.3723849372384940,3,0,17800,0
8300.0,6.635,43000,0.3023255813953490,2,0,13000,0
8600.0,6.784,44400,0.32432432432432400,3,0,14400,0
9800.0,7.292000000000000,49200,0.3902439024390240,4,0,19200,0
9400.0,7.105,47500,0.3684210526315790,3,0,17500,0
9900.0,7.34,49700,0.3963782696177060,4,0,19700,0
8200.0,6.611000000000000,42800,0.29906542056074800,2,0,12800,0
9300.0,7.08,47200,0.3644067796610170,3,0,17200,0
7600.0,6.356,40400,0.25742574257425700,2,0,10400,0
10100.0,7.43,50500,0.405940594059406,4,1,20500,0
8300.0,6.64,43100,0.3039443155452440,2,0,13100,0
8800.0,6.854,45100,0.3348115299334810,3,0,15100,0
10300.0,7.496,51100,0.4129158512720160,4,1,21100,0
10200.0,7.466,50900,0.4106090373280940,4,1,20900,0
9400.0,7.1370000000000000,47800,0.3723849372384940,3,0,17800,0
8500.0,6.723,43900,0.31662870159453300,3,0,13900,0
9100.0,6.996,46400,0.3534482758620690,3,0,16400,0
8600.0,6.774,44300,0.3227990970654630,3,0,14300,0
9800.0,7.2830000000000000,49100,0.3890020366598780,4,0,19100,0
8800.0,6.857,45100,0.3348115299334810,3,0,15100,0
8900.0,6.897,45500,0.3406593406593410,3,0,15500,0
9600.0,7.194,48300,0.37888198757764000,4,0,18300,0
11600.0,8.062000000000000,56500,0.4690265486725660,5,1,26500,0
9000.0,6.969000000000000,46200,0.35064935064935100,3,0,16200,0
8600.0,6.794,44500,0.3258426966292140,3,0,14500,0
11200.0,7.8870000000000000,54800,0.4525547445255470,5,1,24800,0
8100.0,6.562,42300,0.2907801418439720,2,0,12300,0
11000.0,7.805,54000,0.4444444444444440,5,1,24000,0
8200.0,6.624,42900,0.3006993006993010,2,0,12900,0
9900.0,7.32,49500,0.3939393939393940,4,0,19500,0
8200.0,6.591,42600,0.29577464788732400,2,0,12600,0
10500.0,7.588000000000000,52000,0.4230769230769230,4,1,22000,0
9900.0,7.32,49500,0.3939393939393940,4,0,19500,0
9900.0,7.337000000000000,49600,0.3951612903225810,4,0,19600,0
10100.0,7.404,50300,0.40357852882703800,4,1,20300,0
8500.0,6.734,44000,0.3181818181818180,3,0,14000,0
9100.0,6.996,46400,0.3534482758620690,3,0,16400,0
7000.0,6.101,38000,0.21052631578947400,1,0,8000,0
7700.0,6.4110000000000000,40900,0.2665036674816630,2,0,10900,0
9400.0,7.111000000000000,47500,0.3684210526315790,3,0,17500,0
10800.0,7.707000000000000,53100,0.4350282485875710,5,1,23100,0
9100.0,6.993000000000000,46400,0.3534482758620690,3,0,16400,0
10000.0,7.385,50100,0.4011976047904190,4,1,20100,0
10800.0,7.712000000000000,53200,0.43609022556391000,5,1,23200,0
11000.0,7.79,53900,0.4434137291280150,5,1,23900,0
9700.0,7.266,49000,0.3877551020408160,4,0,19000,0
12000.0,8.227,58000,0.4827586206896550,6,1,28000,0
9000.0,6.944,45900,0.3464052287581700,3,0,15900,0
11200.0,7.896,54900,0.453551912568306,5,1,24900,0
9200.0,7.029,46700,0.3576017130620990,3,0,16700,0
8700.0,6.832000000000000,44900,0.3318485523385300,3,0,14900,0
10500.0,7.5920000000000000,52000,0.4230769230769230,4,1,22000,0
9900.0,7.317,49500,0.3939393939393940,4,0,19500,0
11000.0,7.81,54100,0.4454713493530500,5,1,24100,0
10700.0,7.666,52700,0.4307400379506640,5,1,22700,0
6000.0,5.662000000000000,33900,0.11504424778761100,0,0,3900,0
8700.0,6.815,44700,0.3288590604026850,3,0,14700,0
8900.0,6.9270000000000000,45800,0.34497816593886500,3,0,15800,0
8500.0,6.736000000000000,44000,0.3181818181818180,3,0,14000,0
10500.0,7.58,51900,0.4219653179190750,4,1,21900,0
8800.0,6.873000000000000,45300,0.3377483443708610,3,0,15300,0
9800.0,7.281000000000000,49100,0.3890020366598780,4,0,19100,0
9500.0,7.142,47800,0.3723849372384940,4,0,17800,0
9600.0,7.215,48500,0.38144329896907200,4,0,18500,0
8900.0,6.9240000000000000,45800,0.34497816593886500,3,0,15800,0
8300.0,6.657,43200,0.3055555555555560,2,0,13200,0
8000.0,6.53,42000,0.2857142857142860,2,0,12000,0
11100.0,7.827000000000000,54200,0.4464944649446500,5,1,24200,0
11600.0,8.051,56400,0.4680851063829790,5,1,26400,0
8800.0,6.877000000000000,45300,0.3377483443708610,3,0,15300,0
11000.0,7.81,54100,0.4454713493530500,5,1,24100,0
10400.0,7.543000000000000,51600,0.4186046511627910,4,1,21600,0
9600.0,7.219000000000000,48500,0.38144329896907200,4,0,18500,0
10000.0,7.362,49900,0.3987975951903810,4,0,19900,0
8500.0,6.742000000000000,44000,0.3181818181818180,3,0,14000,0
9900.0,7.338000000000000,49700,0.3963782696177060,4,0,19700,0
9000.0,6.959,46100,0.3492407809110630,3,0,16100,0
10300.0,7.521,51400,0.4163424124513620,4,1,21400,0
10500.0,7.571000000000000,51800,0.4208494208494210,4,1,21800,0
9200.0,7.055,47000,0.3617021276595750,3,0,17000,0
9400.0,7.108,47500,0.3684210526315790,3,0,17500,0
9200.0,7.043000000000000,46900,0.3603411513859280,3,0,16900,0
9700.0,7.246,48800,0.38524590163934400,4,0,18800,0
9300.0,7.057,47000,0.3617021276595750,3,0,17000,0
13100.0,8.704,62500,0.52,7,1,32500,0
9200.0,7.0360000000000000,46800,0.35897435897435900,3,0,16800,0
10600.0,7.648,52600,0.4296577946768060,5,1,22600,0
8000.0,6.534,42100,0.2874109263657960,2,0,12100,0
10400.0,7.538000000000000,51500,0.4174757281553400,4,1,21500,0
9000.0,6.963000000000000,46100,0.3492407809110630,3,0,16100,0
9700.0,7.233,48700,0.3839835728952770,4,0,18700,0
11700.0,8.095,56800,0.471830985915493,6,1,26800,0
9100.0,6.981,46300,0.35205183585313200,3,0,16300,0
9300.0,7.075,47200,0.3644067796610170,3,0,17200,0
10800.0,7.72,53200,0.43609022556391000,5,1,23200,0
9500.0,7.162000000000000,48000,0.375,4,0,18000,0
9200.0,7.038000000000000,46800,0.35897435897435900,3,0,16800,0
8400.0,6.695,43600,0.3119266055045870,3,0,13600,0
7900.0,6.4670000000000000,41500,0.27710843373494000,2,0,11500,0
8700.0,6.805,44600,0.3273542600896860,3,0,14600,0
7700.0,6.406000000000000,40900,0.2665036674816630,2,0,10900,0
9900.0,7.335,49600,0.3951612903225810,4,0,19600,0
9600.0,7.213000000000000,48500,0.38144329896907200,4,0,18500,0
10900.0,7.744,53500,0.4392523364485980,5,1,23500,0
11700.0,8.091000000000000,56700,0.4708994708994710,6,1,26700,0
9100.0,6.984,46300,0.35205183585313200,3,0,16300,0
10500.0,7.595,52100,0.4241842610364680,4,1,22100,0
9600.0,7.216,48500,0.38144329896907200,4,0,18500,0
10000.0,7.362,49900,0.3987975951903810,4,0,19900,0
9600.0,7.21,48400,0.3801652892561980,4,0,18400,0
6400.0,5.837000000000000,35500,0.15492957746478900,1,0,5500,0
11400.0,7.966,55600,0.46043165467625900,5,1,25600,0
8100.0,6.564,42400,0.29245283018867900,2,0,12400,0
9000.0,6.96,46100,0.3492407809110630,3,0,16100,0
9500.0,7.18,48200,0.3775933609958510,4,0,18200,0
9400.0,7.12,47600,0.3697478991596640,3,0,17600,0
9000.0,6.946000000000000,46000,0.3478260869565220,3,0,16000,0
10400.0,7.547000000000000,51600,0.4186046511627910,4,1,21600,0
10200.0,7.481,51000,0.4117647058823530,4,1,21000,0
11600.0,8.052,56400,0.4680851063829790,5,1,26400,0
11400.0,7.97,55600,0.46043165467625900,5,1,25600,0
10400.0,7.539,51500,0.4174757281553400,4,1,21500,0
9300.0,7.08,47200,0.3644067796610170,3,0,17200,0
11500.0,8.007,56000,0.4642857142857140,5,1,26000,0
8300.0,6.651,43200,0.3055555555555560,2,0,13200,0
9700.0,7.26,48900,0.38650306748466300,4,0,18900,0
6600.0,5.926,36400,0.17582417582417600,1,0,6400,0
9900.0,7.334,49600,0.3951612903225810,4,0,19600,0
8500.0,6.745,44100,0.3197278911564630,3,0,14100,0
9800.0,7.285,49200,0.3902439024390240,4,0,19200,0
11100.0,7.848,54500,0.44954128440367000,5,1,24500,0
8800.0,6.869,45200,0.33628318584070800,3,0,15200,0
9000.0,6.9510000000000000,46000,0.3478260869565220,3,0,16000,0
10300.0,7.4880000000000000,51100,0.4129158512720160,4,1,21100,0
10500.0,7.595,52100,0.4241842610364680,4,1,22100,0
10200.0,7.478,51000,0.4117647058823530,4,1,21000,0
9500.0,7.179000000000000,48200,0.3775933609958510,4,0,18200,0
7700.0,6.389000000000000,40700,0.2628992628992630,2,0,10700,0
11000.0,7.7990000000000000,54000,0.4444444444444440,5,1,24000,0
10100.0,7.419,50400,0.4047619047619050,4,1,20400,0
10500.0,7.584,52000,0.4230769230769230,4,1,22000,0
7300.0,6.221,39100,0.2327365728900260,2,0,9100,0
12100.0,8.269,58400,0.4863013698630140,6,1,28400,0
9800.0,7.272,49000,0.3877551020408160,4,0,19000,0
9600.0,7.211,48500,0.38144329896907200,4,0,18500,0
11700.0,8.095,56800,0.471830985915493,6,1,26800,0
10100.0,7.419,50400,0.4047619047619050,4,1,20400,0
8000.0,6.543000000000000,42200,0.2890995260663510,2,0,12200,0
12000.0,8.211,57900,0.4818652849740930,6,1,27900,0
11100.0,7.851,54500,0.44954128440367000,5,1,24500,0
8800.0,6.86,45200,0.33628318584070800,3,0,15200,0
10300.0,7.497000000000000,51100,0.4129158512720160,4,1,21100,0
7800.0,6.443,41200,0.27184466019417500,2,0,11200,0
7300.0,6.2140000000000000,39100,0.2327365728900260,2,0,9100,0
10200.0,7.444,50600,0.4071146245059290,4,1,20600,0
8900.0,6.899,45500,0.3406593406593410,3,0,15500,0
8700.0,6.831,44900,0.3318485523385300,3,0,14900,0
8400.0,6.679000000000000,43400,0.3087557603686640,3,0,13400,0
8700.0,6.8390000000000000,45000,0.3333333333333330,3,0,15000,0
10100.0,7.431,50500,0.405940594059406,4,1,20500,0
10700.0,7.664,52700,0.4307400379506640,5,1,22700,0
10800.0,7.7010000000000000,53100,0.4350282485875710,5,1,23100,0
9300.0,7.062,47100,0.3630573248407640,3,0,17100,0
10400.0,7.557,51700,0.4197292069632500,4,1,21700,0
8200.0,6.599,42700,0.297423887587822,2,0,12700,0
9400.0,7.111000000000000,47500,0.3684210526315790,3,0,17500,0
6200.0,5.746,34700,0.13544668587896300,1,0,4700,0
9200.0,7.053,47000,0.3617021276595750,3,0,17000,0
7200.0,6.164,38600,0.22279792746114000,1,0,8600,0
8900.0,6.915,45700,0.3435448577680530,3,0,15700,0
